Pop	Mask	Model	Folds	log-likelihood	AIC	chi-squared	theta	initial_params	optimised_params	optimised_params_labels
ahya.unfold.het05.group1.Amil_snp6966117	no	asym_mig	3	-2841747.45	5683504.9	152921001686.27	148309.15	10.0,10.0,10.0,10.0,10.0	2.4011,111.7793,0.6391,1.6158,14.99	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.Amil_snp6966117	no	asym_mig	3	-528575.86	1057161.72	3760157.84	448924.91	1.0,1.0,1.0,1.0,1.0	2.0294,1.1164,0.265,1.1443,1.1232	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.Amil_snp6966117	no	asym_mig	3	-500518.74	1001047.48	2937078.71	212863.44	2.0,2.0,2.0,2.0,2.0	5.4391,1.8788,0.0274,0.7041,3.0424	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.Amil_snp6966117	no	asym_mig	3	-684609.77	1369229.54	12965439.21	267524.08	3.0,3.0,3.0,3.0,3.0	1.6286,4.7335,0.92,0.0034,2.3377	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.Amil_snp6966117	no	asym_mig	3	-444814.27	889638.54	2467533.49	174168.09	4.0,4.0,4.0,4.0,4.0	5.7033,2.8804,0.0895,0.3686,4.0716	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.Amil_snp6966117	no	asym_mig	3	-769221.6	1538453.2	2318581.02	2269909.36	5.0,5.0,5.0,5.0,5.0	0.3034,0.1635,0.5114,8.8932,14.9135	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.Amil_snp6966117	no	asym_mig	3	-2840329.43	5680668.86	53557229514.66	317412.27	6.0,6.0,6.0,6.0,6.0	1.5856,149.1626,0.1729,2.5749,14.9973	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.Amil_snp6966117	no	asym_mig	3	-616686.83	1233383.66	2364169.02	614255.2	7.0,7.0,7.0,7.0,7.0	1.0868,0.9397,0.5253,1.1714,0.7939	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.Amil_snp6966117	no	asym_mig	3	-2120697.95	4241405.9	196075855.96	135355.68	8.0,8.0,8.0,8.0,8.0	0.1711,149.8123,9.9331,1.9318,12.2278	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.Amil_snp6966117	no	asym_mig	3	-3759126.71	7518263.42	2366934132185.11	95911.04	9.0,9.0,9.0,9.0,9.0	3.0619,77.7765,9.7768,9.8889,14.7108	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.Amil_snp6966117	no	no_mig	3	-974015.42	1948036.84	6013341.47	730671.26	10.0,10.0,10.0	1.2116,0.9592,0.2072	nu1, nu2, T
ahya.unfold.het05.group1.Amil_snp6966117	no	no_mig	3	-974015.19	1948036.38	6006329.4	730695.98	1.0,1.0,1.0	1.211,0.9595,0.2072	nu1, nu2, T
ahya.unfold.het05.group1.Amil_snp6966117	no	no_mig	3	-974152.98	1948311.96	5889102.77	726882.68	2.0,2.0,2.0	1.2274,0.9621,0.2105	nu1, nu2, T
ahya.unfold.het05.group1.Amil_snp6966117	no	no_mig	3	-974015.18	1948036.36	6006503.85	730734.71	3.0,3.0,3.0	1.2109,0.9593,0.2072	nu1, nu2, T
ahya.unfold.het05.group1.Amil_snp6966117	no	no_mig	3	-974016.04	1948038.08	6011053.14	730623.11	4.0,4.0,4.0	1.2115,0.9596,0.2073	nu1, nu2, T
ahya.unfold.het05.group1.Amil_snp6966117	no	no_mig	3	-974015.37	1948036.74	6005592.92	731013.74	5.0,5.0,5.0	1.2099,0.9584,0.207	nu1, nu2, T
ahya.unfold.het05.group1.Amil_snp6966117	no	no_mig	3	-974016.1	1948038.2	6010294.16	730163.58	6.0,6.0,6.0	1.2129,0.9611,0.2076	nu1, nu2, T
ahya.unfold.het05.group1.Amil_snp6966117	no	no_mig	3	-974372.81	1948751.62	6180110.82	721742.76	7.0,7.0,7.0	1.231,1.005,0.2131	nu1, nu2, T
ahya.unfold.het05.group1.Amil_snp6966117	no	no_mig	3	-974339.98	1948685.96	5672478.99	735838.36	8.0,8.0,8.0	1.1805,0.9449,0.2065	nu1, nu2, T
ahya.unfold.het05.group1.Amil_snp6966117	no	no_mig	3	-974015.3	1948036.6	6008468.24	730880.18	9.0,9.0,9.0	1.2106,0.9588,0.2071	nu1, nu2, T
ahya.unfold.het05.group1.Amil_snp6966117	no	sec_cont_asym_mig	3	-1185885.72	2371783.44	17794606.59	28651.64	10.0,10.0,10.0,10.0,10.0,10.0	57.947,2.4729,0.0359,0.6406,14.8129,13.4356	nu1, nu2, m12, m21, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	sec_cont_asym_mig	3	-842370.43	1684752.86	2893259.77	1569085.51	1.0,1.0,1.0,1.0,1.0,1.0	0.3429,0.3038,1.1999,5.0465,4.1053,11.8256	nu1, nu2, m12, m21, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	sec_cont_asym_mig	3	-471573.38	943158.76	2940545.14	382222.22	2.0,2.0,2.0,2.0,2.0,2.0	2.3274,1.5878,0.503,2.3993,1.1926,0.1259	nu1, nu2, m12, m21, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	sec_cont_asym_mig	3	-637411.12	1274834.24	1788381.6	312886.82	3.0,3.0,3.0,3.0,3.0,3.0	3.8075,0.656,0.0016,1.7402,1.5625,0.6602	nu1, nu2, m12, m21, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	sec_cont_asym_mig	3	-573810.05	1147632.1	15509586.22	49343.21	4.0,4.0,4.0,4.0,4.0,4.0	11.349,22.8167,0.105,0.0428,0.8316,14.9351	nu1, nu2, m12, m21, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	sec_cont_asym_mig	3	-631344.18	1262700.36	4016074.49	80796.53	5.0,5.0,5.0,5.0,5.0,5.0	6.2846,9.6715,0.1932,0.0476,1.5455,12.7806	nu1, nu2, m12, m21, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	sec_cont_asym_mig	3	-688924.92	1377861.84	3091802.41	107199.74	6.0,6.0,6.0,6.0,6.0,6.0	8.0144,3.3199,0.0027,0.4786,0.529,13.7834	nu1, nu2, m12, m21, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	sec_cont_asym_mig	3	-2258076.84	4516165.68	569473552.64	55471.01	7.0,7.0,7.0,7.0,7.0,7.0	1.3885,141.0428,1.0171,0.6631,13.6668,2.7374	nu1, nu2, m12, m21, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	sec_cont_asym_mig	3	-917199.97	1834411.94	4031838.24	1469535.08	8.0,8.0,8.0,8.0,8.0,8.0	0.3175,0.4496,4.6318,0.0065,13.233,4.1123	nu1, nu2, m12, m21, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	sec_cont_asym_mig	3	-1991083.29	3982178.58	6429766.77	34648.85	9.0,9.0,9.0,9.0,9.0,9.0	92.9777,5.9308,0.0232,0.0804,0.5961,11.013	nu1, nu2, m12, m21, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle	3	-1755929.29	3511870.58	14851597.89	278182.66	10.0,10.0,10.0,10.0,10.0,10.0	7.5098,2.7665,191.288,127.1795,0.8287,0.0342	nu1, nu2, nu1F, nu2F, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle	3	-16207704.54	32415421.08	67118380932500.19	436165.39	1.0,1.0,1.0,1.0,1.0,1.0	0.1294,117.7048,0.1959,0.6828,0.93,1.7113	nu1, nu2, nu1F, nu2F, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle	3	-2139191.41	4278394.82	15490767.32	257183.9	2.0,2.0,2.0,2.0,2.0,2.0	1.7697,4.2661,17.9697,197.5536,0.3787,0.5186	nu1, nu2, nu1F, nu2F, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle	3	-13355837.7	26711687.4	10229853716039.92	155694.48	3.0,3.0,3.0,3.0,3.0,3.0	42.3906,0.3256,1.2175,0.7039,4.5803,0.8092	nu1, nu2, nu1F, nu2F, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle	3	-1221328.94	2442669.88	34697505.2	510317.66	4.0,4.0,4.0,4.0,4.0,4.0	53.5683,108.6064,0.6567,1.1206,0.0049,0.4393	nu1, nu2, nu1F, nu2F, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle	3	-1315104.45	2630220.9	9511995.19	367268.99	5.0,5.0,5.0,5.0,5.0,5.0	85.4355,176.8364,1.2768,0.5845,0.1333,0.7873	nu1, nu2, nu1F, nu2F, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle	3	-2331362.97	4662737.94	21557206.04	268608.48	6.0,6.0,6.0,6.0,6.0,6.0	81.4351,0.8441,2.1701,89.5386,0.5132,0.3773	nu1, nu2, nu1F, nu2F, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle	3	-4195775.81	8391563.62	110080832.01	54455.12	7.0,7.0,7.0,7.0,7.0,7.0	198.91,1.9377,19.4526,149.8092,0.0034,5.8987	nu1, nu2, nu1F, nu2F, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle	3	-1534753.05	3069518.1	11421499.44	570591.67	8.0,8.0,8.0,8.0,8.0,8.0	0.5089,181.2186,33.2415,1.3202,0.149,0.1039	nu1, nu2, nu1F, nu2F, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle	3	-1627346.62	3254705.24	20071492.21	237693.62	9.0,9.0,9.0,9.0,9.0,9.0	174.0314,173.274,2.12,1.9634,0.144,1.3178	nu1, nu2, nu1F, nu2F, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_anc_asym_mig	3	-798618.32	1597252.64	10100865.75	98202.15	10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0	10.731,3.1647,11.8223,8.1877,8.0997,1.0429,1.9245,3.1349	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_anc_asym_mig	3	-926452.13	1852920.26	3127399.57	343058.81	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.2525,1.6484,1.9525,5.0847,7.0446,0.0014,0.9668,0.2852	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_anc_asym_mig	3	-747187.2	1494390.4	41800175.64	335702.45	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	2.1618,14.0974,0.4088,0.0822,1.2729,0.069,6.1739,2.4352	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_anc_asym_mig	3	-821962.96	1643941.92	5719749.96	451366.03	3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0	4.505,1.6481,0.6804,0.8361,0.791,0.2298,4.273,4.8217	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_anc_asym_mig	3	-648535.91	1297087.82	2690122.16	262972.34	4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0	1.8657,2.4382,157.3401,7.8049,4.057,0.0461,0.3856,0.4974	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_anc_asym_mig	3	-690497.12	1381010.24	13482530.54	401585.68	5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0	4.615,0.6232,0.8578,35.0996,0.8435,0.1247,0.4963,3.7226	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_anc_asym_mig	3	-1401657.55	2803331.1	66231466.69	297883.3	6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0	3.8532,2.785,0.6361,195.9043,1.5083,0.2479,0.977,4.0956	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_anc_asym_mig	3	-729829.52	1459675.04	34750762.3	41440.47	7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0	8.9999,145.9876,50.2139,4.961,14.6623,2.7728,7.7608,5.7857	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_anc_asym_mig	3	-1042919.09	2085854.18	5207367.35	335543.52	8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0	1.7378,1.5117,1.7485,1.3113,8.963,0.2572,8.0832,3.7457	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_anc_asym_mig	3	-789887.3	1579790.6	4822430.65	126184.48	9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0	8.2718,2.376,5.2993,7.9598,6.7759,0.9975,4.2878,9.6571	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_asym_mig	3	-2458372.8	4916765.6	670390774.92	129475.11	10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0	2.5439,71.6872,0.2332,130.2578,8.8978,2.9492,4.4037,2.8494,7.0947,2.9388	nu1, nu2, nu1F, nu2F, T1, T2, m12T1, m21T1, m12T2, m21T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_asym_mig	3	-620758.95	1241537.9	10457049.07	224501.29	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	5.5019,6.8487,2.3314,0.5782,2.8023,0.3915,0.3055,1.3253,0.0501,0.7271	nu1, nu2, nu1F, nu2F, T1, T2, m12T1, m21T1, m12T2, m21T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_asym_mig	3	-1504491.31	3009002.62	57485753.72	198091.42	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	1.0284,8.3272,0.5676,150.4208,3.0205,0.4337,7.3529,0.0521,2.4326,0.0032	nu1, nu2, nu1F, nu2F, T1, T2, m12T1, m21T1, m12T2, m21T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_asym_mig	3	-921384.07	1842788.14	2821528.17	907915.67	3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0	0.3758,0.4711,0.5283,0.6042,14.9598,12.122,7.1656,0.5963,2.4042,0.3802	nu1, nu2, nu1F, nu2F, T1, T2, m12T1, m21T1, m12T2, m21T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_asym_mig	3	-2355455.29	4710930.58	94282648550.54	76447.05	4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0	5.7733,0.5666,32.4881,2.3899,3.9715,10.9635,6.0581,7.3158,0.6057,1.8723	nu1, nu2, nu1F, nu2F, T1, T2, m12T1, m21T1, m12T2, m21T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_asym_mig	3	-595126.09	1190272.18	12116201.62	398924.49	5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0	2.6272,1.4106,1.9623,1.2901,0.6545,0.7908,1.9978,4.3912,0.2221,1.3402	nu1, nu2, nu1F, nu2F, T1, T2, m12T1, m21T1, m12T2, m21T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_asym_mig	3	-3270896.64	6541813.28	11773477447903.36	113328.8	6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0	54.7171,5.6502,0.935,47.8416,9.6257,1.6099,9.3717,1.1447,8.2075,1.5139	nu1, nu2, nu1F, nu2F, T1, T2, m12T1, m21T1, m12T2, m21T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_asym_mig	3	-3631790.67	7263601.34	9266087825651.34	251265.05	7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0	2.29,2.2295,1.9464,2.5154,14.9662,2.3157,9.8658,8.7682,7.9334,1.3558	nu1, nu2, nu1F, nu2F, T1, T2, m12T1, m21T1, m12T2, m21T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_asym_mig	3	-1333394.32	2666808.64	19304668718.86	77872.64	8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0	198.0916,2.7409,1.2955,7.2236,7.4291,0.8633,1.0523,3.3504,0.4991,1.0909	nu1, nu2, nu1F, nu2F, T1, T2, m12T1, m21T1, m12T2, m21T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_asym_mig	3	-5146516.63	10293053.26	2.131633260490992e+16	66928.25	9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0	48.2373,1.5891,95.6849,8.6772,13.2217,14.958,9.9448,9.7561,8.2067,6.2335	nu1, nu2, nu1F, nu2F, T1, T2, m12T1, m21T1, m12T2, m21T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_sec_asym_mig	3	-2210530.87	4421077.74	848238197.06	387499.33	10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0	2.5086,39.9408,0.5461,11.6383,5.9749,14.9057,1.5327,2.8318	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_sec_asym_mig	3	-508063.55	1016143.1	2122965.7	1405821.8	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.0208,0.8658,1.2885,0.2503,0.8905,0.6944,0.4177,4.6704	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_sec_asym_mig	3	-526045.25	1052106.5	1868081.89	278448.7	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	1.9849,0.8344,4.9238,1.6215,2.3489,1.094,0.0933,1.0492	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_sec_asym_mig	3	-887688.73	1775393.46	6192272.19	551006.56	3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0	13.1827,0.9103,0.5477,1.0273,0.9476,1.0412,1.8978,0.4371	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_sec_asym_mig	3	-1083943.75	2167903.5	9836816.36	2376709.35	4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0	90.0356,3.3451,0.2872,0.199,0.0758,13.5181,7.3121,0.2999	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_sec_asym_mig	3	-509630.51	1019277.02	9188509.55	218219.11	5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0	0.8452,25.1551,1.9113,0.3333,3.2938,0.3737,1.6184,0.813	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_sec_asym_mig	3	-545320.3	1090656.6	9158397.32	37671.48	6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0	38.5098,161.9143,23.7665,3.2685,14.2846,5.1728,0.0247,0.1848	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_sec_asym_mig	3	-1240555.07	2481126.14	1592592639.61	242039.63	7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0	108.3014,16.2396,1.0209,3.4753,0.1835,3.1692,2.5357,0.0763	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_sec_asym_mig	3	-3124746.58	6249509.16	392646252224.99	176911.73	8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0	158.8886,25.1261,12.362,1.7953,0.0395,9.5581,2.7262,0.3844	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_bottle_sec_asym_mig	3	-2913219.94	5826455.88	7514138043304.62	55500.37	9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0	30.6452,195.7191,2.5635,3.8551,14.9222,1.9811,1.418,3.5645	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange	3	-2817169.65	5634351.3	39848989.72	104180.89	10.0,10.0,10.0,10.0,10.0,10.0	33.5655,15.6804,2.0461,170.519,3.5055,0.1988	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange	3	-1196189.3	2392390.6	7731335.13	446709.6	1.0,1.0,1.0,1.0,1.0,1.0	2.8494,196.04,2.7548,1.971,0.0704,0.4803	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange	3	-15811775.69	31623563.38	185276526063376.9	214416.02	2.0,2.0,2.0,2.0,2.0,2.0	0.2678,6.5026,0.6899,7.6169,4.8118,0.1541	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange	3	-1060274.39	2120560.78	13891898.54	550591.09	3.0,3.0,3.0,3.0,3.0,3.0	134.0731,194.6836,0.6152,0.43,0.3882,0.0838	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange	3	-976163.98	1952339.96	6178746.55	700431.96	4.0,4.0,4.0,4.0,4.0,4.0	8.4598,28.0786,1.3008,1.0582,0.0032,0.2266	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange	3	-1365584.0	2731180.0	8711185.44	400490.5	5.0,5.0,5.0,5.0,5.0,5.0	5.7825,3.0024,4.3249,1.3683,0.2788,0.3164	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange	3	-1667201.46	3334414.92	95057481.41	400722.41	6.0,6.0,6.0,6.0,6.0,6.0	193.7354,5.2664,0.644,165.7218,0.5049,0.1008	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange	3	-1733337.14	3466686.28	26660523.21	234724.5	7.0,7.0,7.0,7.0,7.0,7.0	169.8563,141.5679,2.8635,3.7101,1.0004,0.5568	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange	3	-2996699.21	5993410.42	49098010.89	73950.4	8.0,8.0,8.0,8.0,8.0,8.0	168.9825,177.9679,3.5288,2.3269,6.2121,0.4882	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange	3	-987267.05	1974546.1	6204945.43	659784.54	9.0,9.0,9.0,9.0,9.0,9.0	188.8902,2.185,1.4404,1.2063,0.0052,0.2587	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange_anc_asym_mig	3	-1141243.95	2282503.9	58953561.42	42519.37	10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0	34.6266,143.5934,21.5719,3.5519,10.8446,0.7474,5.7377,9.9663	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange_anc_asym_mig	3	-859668.63	1719353.26	2326272.9	361310.85	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.9674,0.992,0.9171,9.3762,14.5621,0.0376,0.07,1.438	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange_anc_asym_mig	3	-919789.11	1839594.22	3215001.78	585045.32	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	0.965,1.5237,199.231,33.5461,0.4402,0.0213,0.334,0.0385	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange_anc_asym_mig	3	-1222180.43	2444376.86	9664814.96	336208.22	3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0	1.0171,5.63,3.769,3.9786,1.2079,0.3479,0.3808,2.0833	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
ahya.unfold.het05.group1.Amil_snp6966117	no	split_sizechange_anc_asym_mig	3	-1123814.81	2247645.62	9470848.38	146471.81	4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0	3.2944,48.3161,12.3079,3.9771,14.0243,1.0584,0.712,8.8599	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
