Pops	Model	Likelihood	AIC	Theta	sfs_sum	chi-squared	bootstrap
AG1-AL1	mig_inbred	-468.38	948.76	90.46813339952519	850.0	581.58	25
AG1-AL1	mig_inbred	-495.0	1002.0	96.42838689408214	906.0	641.28	26
AG1-AL1	mig_inbred	-525.17	1062.34	94.72545732420872	890.0	748.62	27
AG1-AL1	mig_inbred	-508.62	1029.24	91.63889747881315	861.0	716.44	28
AG1-AL1	mig_inbred	-487.43	986.86	97.81201716960429	919.0	593.58	29
AG1-AL1	mig_inbred	-512.72	1037.44	92.59679536186695	870.0	743.49	30
AG1-AL1	mig_inbred	-485.34	982.68	96.32195379596504	905.0	621.61	31
AG1-AL1	mig_inbred	-484.76	981.52	98.34418266018973	924.0	539.61	32
AG1-AL1	mig_inbred	-510.7	1033.4	94.19329183362328	885.0	751.36	33
AG1-AL1	mig_inbred	-509.95	1031.9	96.32195379596504	905.0	682.49	34
AG1-AL1	mig_inbred	-495.09	1002.18	90.78743269387645	853.0	621.78	35
AG1-AL1	mig_inbred	-521.36	1054.72	94.19329183362328	885.0	703.46	36
AG1-AL1	mig_inbred	-525.92	1063.84	96.7476861884334	909.0	708.62	37
AG1-AL1	mig_inbred	-497.34	1006.68	93.1289608524524	875.0	700.08	38
AG1-AL1	mig_inbred	-508.8	1029.6	94.29972493174037	886.0	701.55	39
AG1-AL1	mig_inbred	-491.6	995.2	97.5991509733701	917.0	619.8	40
AG1-AL1	mig_inbred	-512.4	1036.8	97.91845026772137	920.0	723.58	41
AG1-AL1	mig_inbred	-506.92	1025.8400000000001	94.61902422609162	889.0	664.38	42
AG1-AL1	mig_inbred	-512.59	1037.18	94.72545732420872	890.0	695.05	43
AG1-AL1	mig_inbred	-497.63	1007.26	94.19329183362328	885.0	653.12	44
AG1-AL1	mig_inbred	-503.49	1018.98	94.29972493174037	886.0	639.15	45
AG1-AL1	mig_inbred	-492.65	997.3	91.42603128257898	859.0	636.66	46
AG1-AL1	mig_inbred	-481.92	975.84	92.80966155810113	872.0	605.38	47
AG1-AL1	mig_inbred	-516.54	1045.08	94.61902422609162	889.0	765.55	48
AG1-AL1	mig_inbred	-494.28	1000.56	91.63889747881315	861.0	649.77	49
AG1-AL1	mig_inbred	-472.09	956.18	98.98278124889225	930.0	616.99	50
AG1-AL1	mig_inbred	-497.45	1006.9	93.66112634303784	880.0	649.85	51
AG1-AL1	mig_inbred	-455.44	922.88	88.4459045353005	831.0	546.39	52
AG1-AL1	mig_inbred	-542.91	1097.82	94.61902422609162	889.0	846.63	53
AG1-AL1	mig_inbred	-506.96	1025.92	94.51259112797455	888.0	653.42	54
AG1-AL1	mig_inbred	-502.7	1017.4	96.42838689408214	906.0	734.46	55
AG1-AL1	mig_inbred	-508.75	1029.5	95.68335520726252	899.0	677.14	56
AG1-AL1	mig_inbred	-497.56	1007.12	93.9804256373891	883.0	632.02	57
AG1-AL1	mig_inbred	-491.04	994.08	93.34182704868657	877.0	620.98	58
AG1-AL1	mig_inbred	-502.74	1017.48	97.5991509733701	917.0	661.04	59
AG1-AL1	mig_inbred	-525.62	1063.24	93.44826014680366	878.0	840.82	60
AG1-AL1	mig_inbred	-525.16	1062.32	95.04475661855999	893.0	686.61	61
AG1-AL1	mig_inbred	-487.14	986.28	90.14883410517392	847.0	620.6	62
AG1-AL1	mig_inbred	-463.85	939.7	96.10908759973087	903.0	525.4	63
AG1-AL1	mig_inbred	-473.29	958.58	88.23303833906633	829.0	590.32	64
AG1-AL1	mig_inbred	-521.57	1055.14	97.81201716960429	919.0	699.27	65
AG1-AL1	mig_inbred	-489.72	991.44	90.68099959575936	852.0	585.21	66
AG1-AL1	mig_inbred	-503.07	1018.14	93.87399253927201	882.0	711.76	67
AG1-AL1	mig_inbred	-482.31	976.62	92.70322845998403	871.0	568.7	68
AG1-AL1	mig_inbred	-486.3	984.6	97.27985167901885	914.0	575.52	69
AG1-AL1	mig_inbred	-514.41	1040.82	94.08685873550618	884.0	667.32	70
AG1-AL1	mig_inbred	-517.67	1047.34	93.9804256373891	883.0	715.57	71
AG1-AL1	mig_inbred	-524.76	1061.52	97.49271787525302	916.0	766.33	72
AG1-AL1	mig_inbred	-498.72	1009.44	101.85647489805365	957.0	548.09	73
AG1-AL1	mig_inbred	-514.87	1041.74	93.9804256373891	883.0	720.93	74
AG1-AL1	mig_inbred	-484.67	981.34	89.51023551647138	841.0	705.44	75
AG1-AL1	mig_inbred	-515.13	1042.26	98.23774956207264	923.0	708.71	76
AG1-AL1	mig_inbred	-490.14	992.28	91.95819677316442	864.0	717.36	77
AG1-AL1	mig_inbred	-510.36	1032.72	97.27985167901885	914.0	657.09	78
AG1-AL1	mig_inbred	-499.09	1010.18	100.79214391688276	947.0	615.88	79
AG1-AL1	mig_inbred	-500.83	1013.66	95.04475661855999	893.0	682.61	80
AG1-AL1	mig_inbred	-458.79	929.58	91.74533057693024	862.0	520.69	81
AG1-AL1	mig_inbred	-496.18	1004.36	97.27985167901885	914.0	637.56	82
AG1-AL1	mig_inbred	-497.8	1007.6	92.38392916563278	868.0	739.75	83
AG1-AL1	mig_inbred	-520.66	1053.32	94.08685873550618	884.0	768.47	84
AG1-AL1	mig_inbred	-556.39	1124.78	93.76755944115493	881.0	1048.98	85
AG1-AL1	mig_inbred	-538.62	1089.24	94.61902422609162	889.0	824.36	86
AG1-AL1	mig_inbred	-513.89	1039.78	93.76755944115493	881.0	733.21	87
AG1-AL1	mig_inbred	-519.72	1051.44	94.08685873550618	884.0	771.54	88
AG1-AL1	mig_inbred	-499.24	1010.48	94.51259112797455	888.0	655.32	89
AG1-AL1	mig_inbred	-483.82	979.64	89.51023551647138	841.0	604.43	90
AG1-AL1	mig_inbred	-529.5	1071.0	99.83424603382896	938.0	682.96	91
AG1-AL1	mig_inbred	-527.99	1067.98	95.15118971667707	894.0	914.2	92
AG1-AL1	mig_inbred	-469.03	950.06	94.61902422609162	889.0	542.63	93
AG1-AL1	mig_inbred	-484.44	980.88	90.57456649764227	851.0	624.1	94
AG1-AL1	mig_inbred	-478.98	969.96	92.38392916563278	868.0	558.12	95
AG1-AL1	mig_inbred	-492.01	996.02	92.59679536186695	870.0	614.32	96
AG1-AL1	mig_inbred	-502.92	1017.84	98.663481954541	927.0	654.49	97
AG1-AL1	mig_inbred	-509.48	1030.96	97.38628477713593	915.0	667.79	98
AG1-AL1	mig_inbred	-518.43	1048.86	102.38864038863909	962.0	735.66	99
