Pops	Model	Likelihood	AIC	Theta	sfs_sum	chi-squared	bootstrap
AG1-AG2	iso_inbred	-660.53	1331.06	257.0502510052756	972.0	1376.03	51
AG1-AG2	iso_inbred	-634.23	1278.46	237.21612669931298	897.0	7646.98	52
AG1-AG2	iso_inbred	-659.55	1329.1	237.7450366808053	899.0	3104.46	53
AG1-AG2	iso_inbred	-624.8	1259.6	238.80285664378997	903.0	884.93	54
AG1-AG2	iso_inbred	-619.38	1248.76	239.3317666252823	905.0	4366.98	55
AG1-AG2	iso_inbred	-634.45	1278.9	235.62939675483597	891.0	1417.28	56
AG1-AG2	iso_inbred	-614.61	1239.22	238.80285664378997	903.0	5870.8	57
AG1-AG2	iso_inbred	-633.49	1276.98	245.4142314124442	928.0	1470.67	58
AG1-AG2	iso_inbred	-675.36	1360.72	248.32323631065205	939.0	1625.14	59
AG1-AG2	iso_inbred	-659.45	1328.9	240.12513159752083	908.0	1879.06	60
AG1-AG2	iso_inbred	-655.46	1320.92	249.11660128289054	942.0	1673.4	61
AG1-AG2	iso_inbred	-624.57	1259.14	236.15830673632829	893.0	1600.06	62
AG1-AG2	iso_inbred	-655.78	1321.56	241.71186154199782	914.0	1316.65	63
AG1-AG2	iso_inbred	-611.88	1233.76	242.24077152349017	916.0	2452.53	64
AG1-AG2	iso_inbred	-600.98	1211.96	236.42276172707446	894.0	1383.86	65
AG1-AG2	iso_inbred	-623.06	1256.12	240.38958658826698	909.0	958.49	66
AG1-AG2	iso_inbred	-667.28	1344.56	246.73650636617504	933.0	1261.41	67
AG1-AG2	iso_inbred	-613.48	1236.96	236.15830673632829	893.0	924.93	68
AG1-AG2	iso_inbred	-619.08	1248.16	238.53840165304382	902.0	1764.8	69
AG1-AG2	iso_inbred	-631.82	1273.64	242.50522651423634	917.0	1846.63	70
AG1-AG2	iso_inbred	-609.31	1228.62	241.71186154199782	914.0	845.95	71
AG1-AG2	iso_inbred	-622.91	1255.82	251.49669619960605	951.0	1822.62	72
AG1-AG2	iso_inbred	-663.91	1337.82	240.91849656975933	911.0	5149.69	73
AG1-AG2	iso_inbred	-633.95	1277.9	244.88532143095185	926.0	2980.32	74
AG1-AG2	iso_inbred	-636.56	1283.12	232.7203918566281	880.0	4544.84	75
AG1-AG2	iso_inbred	-623.39	1256.78	241.976316532744	915.0	1180.6	76
AG1-AG2	iso_inbred	-622.77	1255.54	236.42276172707446	894.0	2949.5	77
AG1-AG2	iso_inbred	-610.45	1230.9	236.68721671782063	895.0	851.24	78
AG1-AG2	iso_inbred	-663.89	1337.78	249.6455112643829	944.0	3388.05	79
AG1-AG2	iso_inbred	-632.02	1274.04	244.3564114494595	924.0	1496.45	80
AG1-AG2	iso_inbred	-610.19	1230.38	247.26541634766735	935.0	1091.22	81
AG1-AG2	iso_inbred	-622.92	1255.84	239.86067660677466	907.0	1779.88	82
AG1-AG2	iso_inbred	-669.87	1349.74	251.49669619960605	951.0	1598.74	83
AG1-AG2	iso_inbred	-583.12	1176.24	232.19148187513576	878.0	1248.58	84
AG1-AG2	iso_inbred	-635.35	1280.7	248.5876913013982	940.0	1596.56	85
AG1-AG2	iso_inbred	-616.69	1243.38	245.14977642169802	927.0	1366.61	86
AG1-AG2	iso_inbred	-629.76	1269.52	244.3564114494595	924.0	1419.76	87
AG1-AG2	iso_inbred	-620.65	1251.3	241.1829515605055	912.0	9369.22	88
AG1-AG2	iso_inbred	-618.32	1246.64	245.94314139393651	930.0	1198.74	89
AG1-AG2	iso_inbred	-615.52	1241.04	244.88532143095185	926.0	2165.98	90
AG1-AG2	iso_inbred	-607.58	1225.16	236.68721671782063	895.0	1193.21	91
AG1-AG2	iso_inbred	-618.4	1246.8	236.42276172707446	894.0	1621.84	92
AG1-AG2	iso_inbred	-576.36	1162.72	235.89385174558214	892.0	801.41	93
AG1-AG2	iso_inbred	-607.0	1224.0	237.7450366808053	899.0	4691.68	94
AG1-AG2	iso_inbred	-652.9	1315.8	245.14977642169802	927.0	6666.67	95
AG1-AG2	iso_inbred	-640.11	1290.22	235.62939675483597	891.0	911.25	96
AG1-AG2	iso_inbred	-598.98	1207.96	235.62939675483597	891.0	1451.26	97
AG1-AG2	iso_inbred	-589.7	1189.4	245.94314139393651	930.0	749.85	98
AG1-AG2	iso_inbred	-674.18	1358.36	244.3564114494595	924.0	15848.43	99
