Pops	Model	Likelihood	AIC	Theta	sfs_sum	chi-squared	bootstrap
AG1-AL1	iso_inbred	-552.8	1115.6	237.6199100371827	856.0	874.59	48
AG1-AL1	iso_inbred	-528.86	1067.72	236.509536625794	852.0	788.35	49
AG1-AL1	iso_inbred	-576.72	1163.44	252.6099510909302	910.0	981.05	50
AG1-AL1	iso_inbred	-589.48	1188.96	243.1717770941262	876.0	963.04	51
AG1-AL1	iso_inbred	-559.43	1128.86	256.77385138363786	925.0	812.66	52
AG1-AL1	iso_inbred	-597.29	1204.58	246.7804906811395	889.0	1002.26	53
AG1-AL1	iso_inbred	-548.65	1107.3	256.77385138363786	925.0	764.83	54
AG1-AL1	iso_inbred	-609.14	1228.28	241.50621697704315	870.0	1195.66	55
AG1-AL1	iso_inbred	-578.18	1166.36	250.3892042681528	902.0	1140.74	56
AG1-AL1	iso_inbred	-581.37	1172.74	243.1717770941262	876.0	1000.58	57
AG1-AL1	iso_inbred	-536.65	1083.3	255.66347797224915	921.0	776.79	58
AG1-AL1	iso_inbred	-519.61	1049.22	258.1618181478737	930.0	590.99	59
AG1-AL1	iso_inbred	-598.96	1207.92	255.94107132509632	922.0	1018.97	60
AG1-AL1	iso_inbred	-556.88	1123.76	247.0580840339867	890.0	845.73	61
AG1-AL1	iso_inbred	-613.17	1236.34	252.33235773808303	909.0	1122.54	62
AG1-AL1	iso_inbred	-587.49	1184.98	227.07136262899002	818.0	1015.09	63
AG1-AL1	iso_inbred	-572.04	1154.08	245.94771062259798	886.0	973.88	64
AG1-AL1	iso_inbred	-536.6	1083.2	241.228623624196	869.0	774.45	65
AG1-AL1	iso_inbred	-603.58	1217.16	241.228623624196	869.0	1052.99	66
AG1-AL1	iso_inbred	-552.74	1115.48	244.5597438583621	881.0	893.3	67
AG1-AL1	iso_inbred	-560.83	1131.66	245.67011726975082	885.0	824.16	68
AG1-AL1	iso_inbred	-581.74	1173.48	253.9979178551661	915.0	983.05	69
AG1-AL1	iso_inbred	-523.33	1056.66	239.84065685996012	864.0	701.13	70
AG1-AL1	iso_inbred	-565.55	1141.1	239.00787680141858	861.0	866.54	71
AG1-AL1	iso_inbred	-562.47	1134.94	240.39584356565447	866.0	940.52	72
AG1-AL1	iso_inbred	-500.47	1010.94	231.23526292169765	833.0	645.13	73
AG1-AL1	iso_inbred	-552.03	1114.06	252.6099510909302	910.0	836.26	74
AG1-AL1	iso_inbred	-532.25	1074.5	249.2788308567641	898.0	688.35	75
AG1-AL1	iso_inbred	-570.68	1151.36	236.2319432729468	851.0	1050.52	76
AG1-AL1	iso_inbred	-569.49	1148.98	237.89750339002987	857.0	940.16	77
AG1-AL1	iso_inbred	-569.36	1148.72	250.11161091530562	901.0	844.07	78
AG1-AL1	iso_inbred	-597.68	1205.36	249.83401756245846	900.0	1012.55	79
AG1-AL1	iso_inbred	-517.75	1045.5	238.45269009572422	859.0	655.4	80
AG1-AL1	iso_inbred	-604.27	1218.54	246.7804906811395	889.0	1193.81	81
AG1-AL1	iso_inbred	-541.4	1092.8	252.05476438523584	908.0	741.36	82
AG1-AL1	iso_inbred	-567.75	1145.5	251.77717103238868	907.0	817.12	83
AG1-AL1	iso_inbred	-574.76	1159.52	245.67011726975082	885.0	886.56	84
AG1-AL1	iso_inbred	-598.15	1206.3	255.38588461940196	920.0	995.33	85
AG1-AL1	iso_inbred	-520.87	1051.74	241.50621697704315	870.0	662.98	86
AG1-AL1	iso_inbred	-577.92	1165.84	244.83733721120927	882.0	1050.09	87
AG1-AL1	iso_inbred	-520.88	1051.76	239.84065685996012	864.0	848.14	88
AG1-AL1	iso_inbred	-561.69	1133.38	255.38588461940196	920.0	838.79	89
AG1-AL1	iso_inbred	-587.67	1185.34	252.05476438523584	908.0	993.71	90
AG1-AL1	iso_inbred	-563.8	1137.6	244.00455715266776	879.0	930.28	91
AG1-AL1	iso_inbred	-571.37	1152.74	248.72364415106975	896.0	877.68	92
AG1-AL1	iso_inbred	-565.68	1141.36	237.34231668433551	855.0	999.25	93
AG1-AL1	iso_inbred	-534.86	1079.72	245.67011726975082	885.0	789.83	94
AG1-AL1	iso_inbred	-566.47	1142.94	239.28547015426577	862.0	969.33	95
AG1-AL1	iso_inbred	-561.67	1133.34	248.44605079822256	895.0	804.12	96
AG1-AL1	iso_inbred	-556.77	1123.54	252.05476438523584	908.0	771.88	97
AG1-AL1	iso_inbred	-624.09	1258.18	260.6601583234983	939.0	1180.53	98
AG1-AL1	iso_inbred	-568.75	1147.5	238.7302834485714	860.0	989.58	99
