Pops	Model	Likelihood	AIC	Theta	sfs_sum	chi-squared	bootstrap
AG1-AG2	mig_inbred	-590.41	1192.82	141.6508532826497	912.0	2004.43	74
AG1-AG2	mig_inbred	-574.18	1160.36	142.27212895494202	916.0	1945.85	75
AG1-AG2	mig_inbred	-573.95	1159.9	144.44659380796514	930.0	798.45	76
AG1-AG2	mig_inbred	-570.0	1152.0	141.49553436457663	911.0	767.07	77
AG1-AG2	mig_inbred	-569.77	1151.54	144.135955971819	928.0	1040.01	78
AG1-AG2	mig_inbred	-588.2	1188.4	141.6508532826497	912.0	1016.55	79
AG1-AG2	mig_inbred	-572.5	1157.0	141.34021544650352	910.0	1316.87	80
AG1-AG2	mig_inbred	-636.89	1285.78	146.93169649713445	946.0	2456.83	81
AG1-AG2	mig_inbred	-556.81	1125.62	142.4274478730151	917.0	955.48	82
AG1-AG2	mig_inbred	-579.36	1170.72	146.4657397429152	943.0	1026.26	83
AG1-AG2	mig_inbred	-542.76	1097.52	143.9806370537459	927.0	747.36	84
AG1-AG2	mig_inbred	-539.46	1090.92	140.56362085613813	905.0	649.32	85
AG1-AG2	mig_inbred	-543.83	1099.66	144.29127488989207	929.0	621.7	86
AG1-AG2	mig_inbred	-571.77	1155.54	141.18489652843044	909.0	949.85	87
AG1-AG2	mig_inbred	-564.93	1141.86	141.34021544650352	910.0	756.75	88
AG1-AG2	mig_inbred	-598.19	1208.38	146.3104208248421	942.0	1519.87	89
AG1-AG2	mig_inbred	-595.6	1203.2	150.96998836703455	972.0	879.95	90
AG1-AG2	mig_inbred	-521.19	1054.38	138.389156003115	891.0	594.15	91
AG1-AG2	mig_inbred	-542.94	1097.88	140.8742586922843	907.0	1853.9	92
AG1-AG2	mig_inbred	-582.9	1177.8	143.82531813567283	926.0	808.33	93
AG1-AG2	mig_inbred	-590.17	1192.34	144.29127488989207	929.0	899.53	94
AG1-AG2	mig_inbred	-547.95	1107.9	141.80617220072278	913.0	1076.69	95
AG1-AG2	mig_inbred	-611.88	1235.76	150.03807485859605	966.0	1183.48	96
AG1-AG2	mig_inbred	-571.27	1154.54	143.3593613814536	923.0	979.25	97
AG1-AG2	mig_inbred	-569.98	1151.96	142.73808570916125	919.0	743.79	98
AG1-AG2	mig_inbred	-601.85	1215.7	143.66999921759975	925.0	1404.48	99
