Pops	Model	Likelihood	AIC	Theta	sfs_sum	chi-squared	bootstrap
AG2-AL1	mig_inbred	-283.04	578.08	94.09349961794501	562.0	351.63	45
AG2-AL1	mig_inbred	-323.64	659.28	95.60033502107936	571.0	425.92	46
AG2-AL1	mig_inbred	-300.35	612.7	90.9124026557725	543.0	445.28	47
AG2-AL1	mig_inbred	-323.14	658.28	97.60944889192517	583.0	385.75	48
AG2-AL1	mig_inbred	-300.19	612.38	96.27003964469463	575.0	372.99	49
AG2-AL1	mig_inbred	-283.64	579.28	92.41923805890684	552.0	341.7	50
AG2-AL1	mig_inbred	-300.81	613.62	91.9169595911954	549.0	384.64	51
AG2-AL1	mig_inbred	-285.43	582.86	87.73130569359998	524.0	349.35	52
AG2-AL1	mig_inbred	-329.22	670.44	96.10261348879081	574.0	470.03	53
AG2-AL1	mig_inbred	-306.04	624.08	100.12084123048241	598.0	385.89	54
AG2-AL1	mig_inbred	-342.51	697.02	97.77687504782898	584.0	505.56	55
AG2-AL1	mig_inbred	-322.48	656.96	92.92151652661829	555.0	425.42	56
AG2-AL1	mig_inbred	-285.82	583.64	93.42379499432974	558.0	303.31	57
AG2-AL1	mig_inbred	-319.29	650.58	95.76776117698317	572.0	426.29	58
AG2-AL1	mig_inbred	-282.95	577.9	91.9169595911954	549.0	298.15	59
AG2-AL1	mig_inbred	-339.09	690.18	92.25181190300303	551.0	524.81	60
AG2-AL1	mig_inbred	-307.59	627.18	89.40556725263814	534.0	432.86	61
AG2-AL1	mig_inbred	-335.23	682.46	94.59577808565646	565.0	471.7	62
AG2-AL1	mig_inbred	-283.72	579.44	97.77687504782898	584.0	297.67	63
AG2-AL1	mig_inbred	-360.45	732.9	95.935187332887	573.0	791.28	64
AG2-AL1	mig_inbred	-291.32	594.64	102.96708588084729	615.0	321.18	65
AG2-AL1	mig_inbred	-305.72	623.44	93.92607346204119	561.0	442.26	66
AG2-AL1	mig_inbred	-346.13	704.26	100.12084123048241	598.0	519.95	67
AG2-AL1	mig_inbred	-313.07	638.14	95.43290886517555	570.0	416.45	68
AG2-AL1	mig_inbred	-293.31	598.62	94.59577808565646	565.0	341.75	69
AG2-AL1	mig_inbred	-346.36	704.72	94.9306303974641	567.0	559.65	70
AG2-AL1	mig_inbred	-297.15	606.3	92.41923805890684	552.0	365.36	71
AG2-AL1	mig_inbred	-311.36	634.72	95.935187332887	573.0	481.48	72
AG2-AL1	mig_inbred	-292.04	596.08	90.57755034396486	541.0	391.92	73
AG2-AL1	mig_inbred	-340.0	692.0	94.9306303974641	567.0	521.22	74
AG2-AL1	mig_inbred	-288.39	588.78	93.75864730613738	560.0	315.82	75
AG2-AL1	mig_inbred	-324.48	660.96	97.27459658011753	581.0	497.65	76
AG2-AL1	mig_inbred	-298.4	608.8	89.57299340854196	535.0	389.9	77
AG2-AL1	mig_inbred	-338.07	688.14	98.11172735963662	586.0	518.23	78
AG2-AL1	mig_inbred	-308.28	628.56	92.58666421481065	553.0	381.94	79
AG2-AL1	mig_inbred	-318.17	648.34	99.9534150745786	597.0	375.21	80
AG2-AL1	mig_inbred	-278.31	568.62	92.58666421481065	553.0	334.1	81
AG2-AL1	mig_inbred	-294.5	601.0	87.39645338179234	522.0	445.56	82
AG2-AL1	mig_inbred	-278.07	568.14	91.41468112348394	546.0	314.92	83
AG2-AL1	mig_inbred	-290.58	593.16	91.24725496758012	545.0	362.34	84
AG2-AL1	mig_inbred	-314.57	641.14	96.9397442683099	579.0	448.88	85
AG2-AL1	mig_inbred	-313.46	638.92	97.60944889192517	583.0	402.89	86
AG2-AL1	mig_inbred	-302.96	617.92	88.40101031721524	528.0	394.9	87
AG2-AL1	mig_inbred	-280.53	573.06	86.0570441345618	514.0	341.37	88
AG2-AL1	mig_inbred	-321.88	655.76	94.76320424156027	566.0	477.98	89
AG2-AL1	mig_inbred	-286.34	584.68	96.43746580059845	576.0	296.74	90
AG2-AL1	mig_inbred	-287.52	587.04	94.59577808565646	565.0	324.5	91
AG2-AL1	mig_inbred	-333.2	678.4	97.44202273602134	582.0	485.75	92
AG2-AL1	mig_inbred	-305.88	623.76	93.92607346204119	561.0	433.92	93
AG2-AL1	mig_inbred	-322.55	657.1	92.25181190300303	551.0	417.25	94
AG2-AL1	mig_inbred	-299.73	611.46	91.24725496758012	545.0	389.17	95
AG2-AL1	mig_inbred	-286.72	585.44	92.58666421481065	553.0	320.17	96
AG2-AL1	mig_inbred	-307.48	626.96	93.59122115023357	559.0	376.91	97
AG2-AL1	mig_inbred	-315.17	642.34	97.1071704242137	580.0	372.93	98
AG2-AL1	mig_inbred	-300.08	612.16	94.09349961794501	562.0	457.47	99
