Pops	Model	Likelihood	AIC	Theta	sfs_sum	chi-squared	bootstrap
AG1-AG2	iso_inbred	-637.07	1284.14	240.99438300525026	914.0	4123.06	62
AG1-AG2	iso_inbred	-629.66	1269.32	238.09401296908206	903.0	3847.71	63
AG1-AG2	iso_inbred	-633.27	1276.54	241.2580530085383	915.0	5076.45	64
AG1-AG2	iso_inbred	-600.87	1211.74	236.51199294935392	897.0	1147.78	65
AG1-AG2	iso_inbred	-617.04	1244.08	248.90448310389087	944.0	1181.98	66
AG1-AG2	iso_inbred	-604.41	1218.82	227.0198728309852	861.0	1474.49	67
AG1-AG2	iso_inbred	-601.5	1213.0	235.19364293291383	892.0	1613.01	68
AG1-AG2	iso_inbred	-614.78	1239.56	246.00411306772264	933.0	2593.5	69
AG1-AG2	iso_inbred	-617.41	1244.82	244.42209304799454	927.0	11440.36	70
AG1-AG2	iso_inbred	-654.85	1319.7	253.1232031564992	960.0	1551.63	71
AG1-AG2	iso_inbred	-623.01	1256.02	251.54118313677105	954.0	3306.28	72
AG1-AG2	iso_inbred	-632.17	1274.34	237.303002959218	900.0	2215.42	73
AG1-AG2	iso_inbred	-664.02	1338.04	245.74044306443463	932.0	1647.03	74
AG1-AG2	iso_inbred	-625.11	1260.22	241.2580530085383	915.0	1217.4	75
AG1-AG2	iso_inbred	-630.7	1271.4	234.13896291976175	888.0	1504.81	76
AG1-AG2	iso_inbred	-616.54	1243.08	237.83034296579402	902.0	1413.08	77
AG1-AG2	iso_inbred	-662.8	1335.6	244.1584230447065	926.0	2100.66	78
AG1-AG2	iso_inbred	-626.5	1263.0	235.9846529427779	895.0	1497.68	79
AG1-AG2	iso_inbred	-651.47	1312.94	240.20337299538622	911.0	1241.25	80
AG1-AG2	iso_inbred	-636.85	1283.7	233.08428290660967	884.0	4910.38	81
AG1-AG2	iso_inbred	-636.64	1283.28	244.42209304799454	927.0	1629.71	82
AG1-AG2	iso_inbred	-633.99	1277.98	239.93970299209818	910.0	1461.12	83
AG1-AG2	iso_inbred	-677.72	1365.44	240.99438300525026	914.0	1548.9	84
AG1-AG2	iso_inbred	-607.69	1225.38	246.26778307101065	934.0	1928.58	85
AG1-AG2	iso_inbred	-658.21	1326.42	235.9846529427779	895.0	3038.35	86
AG1-AG2	iso_inbred	-612.86	1235.72	237.83034296579402	902.0	1088.74	87
AG1-AG2	iso_inbred	-573.07	1156.14	232.82061290332163	883.0	1342.06	88
AG1-AG2	iso_inbred	-625.82	1261.64	251.27751313348304	953.0	4319.67	89
AG1-AG2	iso_inbred	-601.61	1213.22	225.43785281125707	855.0	885.0	90
AG1-AG2	iso_inbred	-644.95	1299.9	233.6116229131857	886.0	1663.6	91
AG1-AG2	iso_inbred	-666.96	1343.92	236.51199294935392	897.0	1880.43	92
AG1-AG2	iso_inbred	-630.51	1271.02	250.75017312690701	951.0	2813.62	93
AG1-AG2	iso_inbred	-634.74	1279.48	236.51199294935392	897.0	2075.48	94
AG1-AG2	iso_inbred	-637.95	1285.9	239.67603298881016	909.0	1662.79	95
AG1-AG2	iso_inbred	-647.73	1305.46	255.49623318609136	969.0	1361.2	96
AG1-AG2	iso_inbred	-616.29	1242.58	245.47677306114662	931.0	841.63	97
AG1-AG2	iso_inbred	-642.23	1294.46	244.68576305128255	928.0	1261.5	98
AG1-AG2	iso_inbred	-599.95	1209.9	230.9749228803055	876.0	1530.53	99
